Assuming page size is 4 KB

GlobalDibs: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
    4708, 204.554297
    4712, 204.459375
    4716, 205.081250
    4720, 204.465625
    4724, 204.577734
    4728, 204.478125
    4732, 204.784766
    4736, 204.445312
    4740, 204.539844
    4744, 204.475000
    4748, 204.584375
    4752, 204.453125
    4756, 204.560937
    4760, 204.458203
    4764, 204.586328
    4768, 204.472266
    4772, 204.580469
    4776, 204.447266
    4780, 204.575781
    4784, 204.453125
    4788, 204.572266
    4792, 204.448438
    4796, 204.548828
    4800, 204.492969
    4804, 204.569922
    4808, 204.472266
    4812, 204.579297
    4816, 203.971875
    4820, 204.588672
    4824, 204.470313
    4828, 204.541797
    4832, 203.721875
    4836, 204.571484
    4840, 204.492578
    4844, 204.605078
    4848, 204.468359
    4852, 204.550391
    4856, 204.487109
    4860, 204.566406
    4864, 204.326562
    4868, 204.545312
    4872, 204.464063
    4876, 204.575781
    4880, 204.041797
    4884, 204.573047
    4888, 204.471094
    4892, 204.550781
    4896, 204.098047
    4900, 204.564063
    4904, 204.472266
    4908, 204.569141
    4912, 204.190625
    4916, 204.534375
    4920, 204.478906
    4924, 204.563281
    4928, 204.718359
    4932, 204.577344
    4936, 204.444531
    4940, 204.552734
    4944, 204.108203
    4948, 204.555469
    4952, 204.466797
    4956, 204.580859
    4960, 204.419531
    4964, 204.576562
    4968, 204.472266
    4972, 204.560547
    4976, 204.148438
    4980, 204.595313
    4984, 204.443750
    4988, 204.566016
    4992, 204.130859
    4996, 204.557031
    5000, 204.463281
    5004, 204.534766
    5008, 204.469922
    5012, 204.570312
    5016, 204.462500
    5020, 204.546875
    5024, 204.498047
    5028, 204.575781
    5032, 204.469922
    5036, 204.579297
    5040, 204.464844
    5044, 204.594531
    5048, 204.459766
    5052, 204.557422
    5056, 204.455469
    5060, 204.576953
    5064, 204.471875
    5068, 204.585547
    5072, 204.464453
    5076, 204.551562
    5080, 204.465234
    5084, 204.569531
    5088, 204.456250
    5092, 204.604688
    5096, 204.476172
    5100, 204.772656
    5104, 204.464453
    5108, 204.565625
    5112, 204.467187
    5116, 205.159766
    5120, 204.469922
    5124, 204.511328
    5128, 204.461328
    5132, 204.850391
    5136, 204.450000
    5140, 204.548047
    5144, 204.436328
    5148, 204.663281
    5152, 204.478516
    5156, 204.564453
    5160, 204.483203
    5164, 204.875000
    5168, 204.447266
    5172, 204.562891
    5176, 204.473437
    5180, 203.866797
    5184, 204.491797
    5188, 204.593750
    5192, 204.487109
    5196, 204.559375
    5200, 204.469922
    5204, 204.557813
    5208, 204.457812
    5212, 204.538281
    5216, 204.461328
    5220, 204.608594
    5224, 204.584375
    5228, 204.575000
    5232, 204.450781
    5236, 204.566797
    5240, 205.197656
    5244, 204.559375
    5248, 204.487891
    5252, 204.568359
    5256, 204.533203
    5260, 204.596875
    5264, 204.477734
    5268, 204.580078
    5272, 204.219141
    5276, 204.567187
    5280, 204.461719
    5284, 204.560156
    5288, 204.339063
    5292, 204.568359
    5296, 204.472266
    5300, 204.567187
    5304, 204.495313
    5308, 204.585156
    5312, 204.457031
    5316, 204.663281
    5320, 204.482812
    5324, 204.551172
    5328, 204.426562
    5332, 205.345313
    5336, 204.463281
    5340, 204.576172
    5344, 204.490625
    5348, 204.795312
    5352, 204.500000
    5356, 204.583594
    5360, 204.481641
    5364, 204.047656
    5368, 204.497266
    5372, 204.581250
    5376, 204.476562
    5380, 204.527734
    5384, 204.482031
    5388, 204.598047
    5392, 204.736719
    5396, 204.564063
    5400, 204.466016
    5404, 204.591797
    5408, 204.251563
    5412, 204.534375
    5416, 204.495313
    5420, 204.504297
    5424, 203.543359
    5428, 204.555859
    5432, 204.467578
    5436, 204.577344
    5440, 204.498828
    5444, 204.564063
    5448, 204.457422
    5452, 204.726172
    5456, 204.492969
    5460, 204.564453
    5464, 204.475391
    5468, 204.662109
    5472, 204.463281
    5476, 204.569922
    5480, 204.461719
    5484, 203.867969
    5488, 204.444531
    5492, 204.546484
    5496, 204.447266
    5500, 204.599219
    5504, 204.470313
    5508, 204.576953
    5512, 205.123828
    5516, 204.610156
    5520, 204.467969
    5524, 204.564844
    5528, 204.552344
    5532, 204.550000
    5536, 204.472656
    5540, 204.559766
    5544, 204.483984
    5548, 204.551562
    5552, 204.494922
